,ETMX_Z,ITMY_Z,ETMY_Z,ETMX_X,ITMY_Y,ETMY_Y
4856,29.015665,26.97963,27.660513,66.20388,59.541443,62.649197
4857,26.55591,25.77805,25.391815,61.59946,63.67748,63.405235
4858,25.845568,24.399364,24.944332,66.36181,71.72657,71.46496
4859,24.542309,23.333864,24.118256,70.80535,73.41381,69.97456
4860,26.1526,25.173588,26.483976,62.25296,74.74997,72.8141
4861,24.963703,24.404257,25.550385,55.770935,71.36643,68.82785
4862,24.170073,22.174675,26.367119,53.618977,66.05027,59.939674
4863,27.601786,28.428883,33.302937,58.159695,66.14676,60.81132
4864,28.733828,28.985165,31.56135,55.272293,68.40416,67.44418
4865,28.017088,27.974382,30.670885,59.352844,73.12454,71.83096
4866,25.899643,25.259144,27.859049,61.0942,69.83091,70.780685
4867,29.146425,25.67579,27.227823,56.149643,64.710335,63.009655
4868,27.96581,26.032455,26.506207,63.628487,64.32527,59.023926
4869,28.043732,24.972504,25.564089,66.33046,66.82062,64.73963
4870,33.338932,28.442244,29.849787,72.64829,65.51626,66.51394
4871,38.20117,32.178516,34.94187,81.33462,65.27955,68.036804
4872,37.720085,32.157967,35.15829,79.06553,57.788296,62.78368
4873,37.00148,33.70724,37.722942,69.48751,55.4044,56.55218
4874,36.62339,33.593163,37.34403,63.117233,54.5847,54.78354
4875,35.11463,34.07421,35.213634,80.97688,60.212082,60.1115
4876,31.731369,30.981222,32.778732,89.33971,72.19479,70.218605
4877,28.694897,28.304901,29.941418,85.65399,69.1326,70.32727
4878,29.238361,27.950058,28.198,77.16587,64.323326,67.41265
4879,31.529242,31.753023,34.20844,73.34622,73.88403,66.386055
4880,34.86159,34.380337,35.615242,67.87251,72.69113,64.294525
4881,34.87466,33.73224,35.5114,64.85138,66.45172,58.580128
4882,37.125835,35.49505,36.51529,66.87357,58.704216,53.73231
4883,40.74747,36.525234,39.927036,67.669685,50.681313,50.931202
4884,40.022152,35.617428,39.796745,72.27255,66.82493,71.17618
4885,35.719288,31.643654,36.538033,71.104935,67.236244,71.68802
4886,32.944233,29.472328,33.83531,72.56837,63.393036,67.347694
4887,34.267292,30.433022,31.126488,70.09294,61.878742,65.250854
4888,32.934906,28.776455,29.55807,66.191925,61.457806,65.37163
4889,32.386127,27.581915,28.97733,63.345634,61.44148,64.850365
